YEAR,COUNTY,5.1_FUGITIVE_AIR,5.2_STACK_AIR,5.3_WATER
2017,VICTORIA,17,38,0
2017,SEVIER,0,0,0
2017,WASHINGTON,0,4.82,0
2017,ORANGE,250,138380,0
2017,COLUMBIA,650,35200,0
2017,PREBLE,0,2.24,0
2017,DES MOINES,R,Pounds,0.01
2017,TALLADEGA,6976,27904,0
2017,JACKSON,19003,0,395
2017,EAST BATON ROUGE PARISH,18,100,0
2017,ST LANDRY PARISH,0,0,0
2017,AUGLAIZE,0,0,0
2017,HARRIS,11980,0,0
2017,PLYMOUTH,1005,2780,0
2017,YORK,0,0,0
2017,SAN BERNARDINO,1931,0,0
2017,WASHINGTON,0,0,0
2017,CARROLL,0,200,0
2017,MILWAUKEE,0,0,0
2017,WAUKESHA,0,0,0
2017,MADISON,0,0,0
2017,MONROE,0,0,0
2017,OWYHEE,6,10,0
2017,YOLO,0,0,0
2017,YORK,0,342.8,59.3
2017,GRAYS HARBOR,0,0,0
2017,BEAVER,0,0,0
2017,HOPEWELL (CITY),0,87635.19,0
2017,SARPY,0,0,0
2017,ORANGE,20.71,0,0
2017,SALINE,0,0,22514
2017,HARRIS,0,5,0
2017,LINN,3,61,0
2017,WHITFIELD,2,15,0
2017,PASSAIC,0,0,0
2017,KANKAKEE,0,0.34,0
2017,BUFFALO,778.67,10860.92,0
2017,MUSKEGON,0,0,0
2017,WASHINGTON,0,0,0
2017,FRANKLIN,0,0,0
2017,SENECA,346.5,2880,0
2017,YORK,15.072,0,0
2017,SARPY,3,0,0
2017,CUYAHOGA,171,33,0
2017,SENECA,106,6533,0
2017,KALAMAZOO,28299,3877,0
2017,MERCER,0,0,0
2017,MONTGOMERY,0,0,0
2017,COOK,0,0,0
2017,PERSON,3,160,190
2017,MERCER,75,80,0
2017,IONIA,7783.5,1764.3,0
2017,HARRIS,0,22,6
2017,CHESTERFIELD,46471,5962,0
2017,ASHLEY,R,Pounds,0
2017,ASHLEY,1100,640,0
2017,FRANKLIN,82,280,0
2017,EAST BATON ROUGE PARISH,79338,71167,2363
2017,SMITH,450,870,0
2017,JEFFERSON,1319,130,0
2017,OGLETHORPE,0,5,0
2017,MADISON,0,0,0
2017,HANCOCK,0,250,0
2017,BELMONT,0,0,0
2017,SHAWNEE,0,0,0
2017,LIVINGSTON,0,0,0
2017,BLUE EARTH,0,0,0
2017,DENVER,0,0,0
2017,YORK,367,1466,0
2017,HAMILTON,0,0,0
2017,WASHINGTON,0,165,0
2017,MERCER,8650,372,0
2017,HAMILTON,0,0,0
2017,WASHINGTON,R,Pounds,1
2017,ESCAMBIA,6.1,32.6,0
2017,LENOIR,0.0045,0.0028,0
2017,WAYNE,0,0,0
2017,WICOMICO,0,0,0
2017,MONROE,0,0,0
2017,ASCENSION PARISH,0,0,0
2017,WASHINGTON,0,153,0
2017,CHESTER,450,6,0
2017,JEFFERSON,0,19,0
2017,CALCASIEU PARISH,R,Pounds,0.01
2017,CERRO GORDO,R,Pounds,0
2017,COOK,14.308536,58.109147,0
2017,BARNSTABLE,0,0,0
2017,TISHOMINGO,0,0,0
2017,GEORGETOWN,0,0.0047829,0.0079048
2017,ESSEX,213,213,0
2017,WASHINGTON,0,0,0
2017,HILLSBOROUGH,0,0,0
2017,GLOUCESTER,0,0,0
2017,JEFFERSON,77,16,0
2017,MULTNOMAH,0,0,0
2017,WASHINGTON,0,0,0
2017,HARRIS,R,Pounds,0
2017,IREDELL,0,0.04,0
2017,WASHINGTON,0,0,0
2017,LORAIN,0,0,0
2017,COOK,0,0,0
2017,TULSA,0.1,0,0
2017,ST LAWRENCE,0,0,21
2017,WASHINGTON,224,1238,0
2017,SHELBY,0,0,0
2017,HARRIS,0,0,0
2017,HARRIS,204.9,4331.5,3.15
2017,MADISON,0,4,0
2017,SHELBY,0.1299,1.08,1.48
2017,MUSKEGON,652.23,11.16,0
2017,ERIE,62.52,8.64,0
2017,BLACK HAWK,250,250,255
2017,BELL,1440,72646,0
2017,MONTGOMERY,1,0,5
2017,WASHINGTON,0,4,0
2017,ANDERSON,0,0.0088,0
2017,WASHOE,0,0,0
2017,COWLITZ,1.66,30446,0
2017,BRAZORIA,1977,5,0
2017,SPARTANBURG,0.2,0,0
2017,ST LOUIS,0.1,10.3,5
2017,SEDGWICK,0,0,0
2017,WAYNE,0,0,0
2017,ASHLEY,0,1.6,0
2017,ASHLEY,0,2,0
2017,HARRIS,0,0,0
2017,JEFFERSON,15,700,0
2017,WAUKESHA,0,0,0
2017,ST CLAIR,0,0,0
2017,BLACK HAWK,0,0,0
2017,HARRIS,3310,0,0
2017,NEW HAVEN,161,200,0
2017,HALL,0,27888,0
2017,FAYETTE,3351,6845,0
2017,WILL,40,19,0
2017,ST CLAIR,A,Pounds,0
2017,DALLAS,0,0,0
2017,BRISTOL,0,0,0
2017,GREENE,152,3,0
2017,HONOLULU,0,5.6,0
2017,LINN,0,1665,0
2017,EAST BATON ROUGE PARISH,680,0,0
2017,BUFFALO,A,Pounds,0
2017,APACHE,27,44,0
2017,MARATHON,0,29636,0
2017,MERCER,28,30,0
2017,OAKLAND,0,0,0
2017,ANOKA,0,0,0
2017,OWYHEE,2,4,0
2017,OWYHEE,1,1,0
2017,PINAL,0.06,0.39,0
2017,GEORGETOWN,15453,74358,17911
2017,DE WITT,0,0,0
2017,ROGERS,29,0,0
2017,FRANKLIN,192,1008,0
2017,BUCKS,0,0,0
2017,MARICOPA,5,5,0
2017,MIDDLESEX,5,203,0
2017,CACHE,0,0,0
2017,MERRIMACK,0,119,50
2017,COOK,0,2287.08,0
2017,UTAH,23120,0,0
2017,PEORIA,159,545,0
2017,STEPHENSON,0,0,0
2017,LOS ANGELES,16,47,0
2017,GREENE,0,0.6261,0
2017,POTTAWATTAMIE,R,Pounds,0
2017,JEFFERSON PARISH,1480,0,0
2017,MACOMB,0,0,0
2017,FAYETTE,154,7621,0
2017,FRANKLIN,0,0,0
2017,INDEPENDENCE,50,1800,180
2017,GREENE,0,0.0011043,0
2017,OWYHEE,6,11,0
2017,DALLAS,R,Pounds,6
2017,PERSON,0,1400,0
2017,LAFOURCHE PARISH,1008,0,0
2017,OTTER TAIL,1054.78,4219.13,0
2017,OTTAWA,0,0,0
2017,CRAWFORD,50,5,0
2017,LINN,0,158,0
2017,WASHINGTON,0,5,0
2017,NEW HAVEN,320,495,0
2017,ALLEGHENY,1123,29,0
2017,POTTER,R,Pounds,0
2017,CLARK,3800,11000,0
2017,DAKOTA,5,0,0
2017,WASHINGTON,0,54000,0
2017,HUMBOLDT,0.17,0,0
2017,ST CLAIR,28,138,0
2017,ESCAMBIA,28722,0,0
2017,DUBUQUE,R,Pounds,0.0006
2017,POLK,0,9028,0
2017,ALLEN,0,0,0
2017,CRAVEN,0,0,0
2017,WASHINGTON,460.78,195.93,725
2017,RUSK,0,0,0
2017,ASHLEY,0,1332,6461
2017,SANTA ISABEL,0,0,0
2017,7621 HILLSBOROUGH LOOP DR MACDILL AIR FORCE BASE,R,Pounds,0
2017,MARION,0,20,0
2017,TULSA,200,250,0
2017,SCOTT,0,0,342742
2017,ALLEGHENY,1017,11,0
2017,BECKER,0,0,0
2017,BLACK HAWK,7800,16000,0
2017,LE FLORE,1,1,0
2017,ALLEGHENY,0,0,0
2017,COOK,0,36,0
2017,BERKS,0,0,0
2017,CALHOUN,1393,31164,0
2017,YORK,5,0,0
2017,JEFFERSON,0.5,0.02,0
2017,MERCER,0,0,0
2017,WYANDOTTE,0.0007,0.00005,0
2017,DES MOINES,12.57,0,0
2017,SUMMIT,1,0,0
2017,ST LOUIS,71,102,0
2017,CUYAHOGA,1571,299,0
2017,JOHNSON,0,8933,0
2017,LINN,250,11383,0
2017,HARRIS,0,13,0
2017,LOS ANGELES,0,0,0
2017,BUFFALO,0,0,0
2017,LIVINGSTON,5,250,0
2017,LINN,5,13624,0
2017,BALDWIN,A,Pounds,0
2017,ASHLEY,5,0,0
2017,HAMILTON,0,0,0
2017,HUDSON,0,0.6,0.04
2017,JEFFERSON,42,139,0
2017,CUYAHOGA,250,250,0
2017,PENDLETON,0,5.03,0
2017,DALLAS,0,0,7
2017,PUTNAM,39000,340000,14
2017,EAST BATON ROUGE PARISH,2000,12000,0
2017,CLACKAMAS,19,7,0
2017,MILWAUKEE,5,0,0
2017,CLEARFIELD,0,1953,0
2017,BRISTOL,908,32,0
2017,COWLITZ,0,325,0
2017,CALHOUN,480,630,0
2017,GRANT,107,0,0
2017,WORCESTER,0,0,0
2017,MONTGOMERY,0,18.39,0
2017,LINN,0,0.0041938,0
2017,ASHLEY,0,750,0
2017,GASTON,5,5,0
2017,CALHOUN,Pounds,127,4835
2017,CACHE,0,0,0
2017,TIFT,0.01,0,0
2017,TIFT,0,0,0
2017,WOODBURY,0,0,0
2017,SKAGIT,0,0,0
2017,WASHINGTON,23,2343,0
2017,HERTFORD,0,0,0
2017,CALCASIEU PARISH,0,0,570
2017,ROGERS,0,0,0
2017,ASCENSION PARISH,96,0,0
2017,MONTGOMERY,0,4,0
2017,GALVESTON,10,120,0
2017,LINN,0,27,0
2017,FILLMORE,0,8074,0
2017,VANDERBURGH,0,0,0
2017,PALM BEACH,0,0,0
2017,CUYAHOGA,0,0,0
2017,MARION,R,Pounds,0
2017,YORK,0,0,0
2017,RIPLEY,0,1.54,0
2017,WESTMORELAND,6,0,0
2017,ROCKDALE,0,0,0
2017,HARRIS,1494.4,14657.6,0
2017,ROGERS,0,17582,0
2017,CALHOUN,0,10,0
2017,POTTAWATTAMIE,1,680,0
2017,ST LOUIS,0,0.1,1
2017,NEW HANOVER,0.16,0.05,0
2017,JEFFERSON,483,187,0
2017,ADAMS,0,0,0
2017,SHELBY,0,0,0
2017,JEFFERSON,8.25,0.75,0.71
2017,ORANGE,0.9,0,0
2017,STANISLAUS,0,0,0
2017,WASHINGTON,30631.4,1235.6,0
2017,RED RIVER PARISH,0,3,0
2017,OTTER TAIL,0,1600,0
2017,JEFFERSON,0,0,0
2017,LEWISVILLE,Pounds,0,0
2017,TALLADEGA,0,0,9.18
2017,SAN LORENZO,178.8,333.4,0
2017,ST LOUIS (CITY),63.07,69.76,0
2017,BARTHOLOMEW,109.2,0,0
2017,PEORIA,9,720,0
2017,MILWAUKEE,0,0,0
2017,HAMBLEN,108,61,1
2017,JESSAMINE,1,0,0
2017,LUZERNE,1,0,0
2017,CLAYTON,0.22,99.6,0
2017,ROMEOVILLE,Pounds,0.0090669,0
2017,MEADE,755,1222,9
2017,DANVILLE (CITY),0,250,107
2017,HENDERSON,66,11,0
2017,WAYNE,250,250,0
2017,LOUDOUN,4.6,0,0
2017,DEKALB,10,0,5
2017,PHILADELPHIA,0,0,0
2017,WOODBURY,0,0,0
2017,EAST BATON ROUGE PARISH,51.67,53.98,0
2017,WASHINGTON,0,224280,0
2017,HILLSBOROUGH,Pounds,0,0
2017,MAHONING,0,0,0
2017,MILWAUKEE,0,0,0
2017,PICKENS,0,0,25915
2017,JEFFERSON,0,1,1
2017,ERIE,0,0,0
2017,LAUDERDALE,42.15,100,50
2017,SALT LAKE,0,0,0
2017,OTTER TAIL,0,0,0
2017,KANKAKEE,139,0,0
2017,BROWN,0.2,1,0
2017,RED RIVER PARISH,0,6,0
2017,LUCAS,6900,5600,8
2017,HARRIS,0,0,14431
2017,KENT,0,0,0
2017,LORAIN,0,475,0
2017,JAY,0,573,0
2017,WASHINGTON,0.35,0.7,0
2017,DAVIDSON,26.8,57.6,0
2017,MAURY,0,2.1,0
2017,WASHINGTON,18.01,162.13,0
2017,ORANGE,2155.53,84.2,0
2017,DUVAL,840.51,155.35,0
2017,SAN DIEGO,1,0,0
2017,HARRIS,0,1.3,13
2017,HARRIS,1500,250,0
2017,CONTRA COSTA,36,1,0
2017,COBB,180,0,0
2017,RACINE,0,0,0
2017,CUYAHOGA,5.711,0.0245,0
2017,NAVARRO,0,0,0
2017,HARRIS,1030,191,0
2017,CLAY,5,0,0
2017,LUCAS,0,5,0
2017,JACKSON,0,171,0
2017,PLEASANTS,20,10,0
2017,IBERVILLE PARISH,3581,3251,0
2017,POLK,0,160,0.3
2017,CONTRA COSTA,155,46,0
2017,LAKE,0,1.2,0
2017,OKLAHOMA,0,0,0
2017,FLOYD,0,0,0
2017,JACKSON,0,62,22
2017,ERIE,0,0,35
2017,PERRY,0,0,81762
2017,WAYNE,0,0,0
2017,UNION,383,384,0
2017,ALLEN,8800,60,0
2017,MAHONING,0,17.4,0
2017,WASHINGTON,31809,2141.9,0
2017,TARRANT,0.035,0.0019,0.00125
2017,CONTRA COSTA,36.27,3690,0
2017,WAYNE,1,135,0
2017,CUYAHOGA,91,1956,0
2017,SALT LAKE,11,2,71.48
2017,ANDERSON,0,0,0
2017,PERRY,365,27009,3486
2017,MERCED,5,15795,0
2017,ST LOUIS (CITY),483,1,0
2017,LITCHFIELD,0,0,982
2017,LOS ANGELES,0,180000,0
2017,MARSHALL,4443,54,0
2017,SMITH,0,0.036,0.441
2017,WAUPACA,0,0,0
2017,LAKE,0,0,3
2017,CHRISTIAN,0,0,0
2017,CHATHAM,15521,500,43
2017,JACKSON,0,72,1
2017,ORANGE,0,0,0
2017,WASHOE,0.095,0,0
2017,HARRIS,839,4,0
2017,MUSKOGEE,0,0,0
2017,JEFFERSON,14,83,5
2017,NORTHAMPTON,0.5,0,0
2017,VENTURA,0,0,0
2017,WILL,2.3,0,0
2017,NORFOLK,0,0.04,0
2017,KERN,76,33401,0
2017,CECIL,750,14898,0
2017,JACKSON,0,0,0
2017,DOUGLAS,0,0,0
2017,STORY,0,0,0
2017,GLASCOCK,0,0,0
2017,LEBANON,0,0,312796
2017,CATANO,0,0,0
2017,BRYAN,0,0,0
2017,EL PASO,5,5,5
2017,LOUISA,0,18,0
2017,TYLER,5,5,0
2017,LUCAS,0,10.77,0
2017,PORTER,0.09,0.004,0
2017,WALLA WALLA,500,42547,10605
2017,TUSCALOOSA,0.16,0,0.0032
2017,CLINTON,0,0,0
2017,FRANKLIN,0,0,0
2017,LIVINGSTON PARISH,0,3766,0
2017,LUCAS,3.5,38,40
2017,TUSCALOOSA,0.16,0,0.0032
2017,MONTGOMERY,0,24212,0
2017,JEFFERSON,255,37,0
2017,GALLIA,0,0,0
2017,ASCENSION PARISH,5,5,0
2017,GRANT,0,0,0
2017,ADA,5,1500,0
2017,DURHAM,259,573,0
2017,BRUNSWICK,0,0,0
2017,ADA,250,18000,0
2017,DURHAM,0,0,0
2017,FOND DU LAC,0,0,0
2017,MONTGOMERY,181,0,0
2017,BUTLER,0,0,0
2017,ALLEGHENY,58,6,0
2017,MARINETTE,920,5642,0.926
2017,PORTAGE,0,0,5701
2017,KING,2.4,6,0
2017,BRAZORIA,0,0,0
2017,FRANKLIN,8,36,0
2017,LAKE,2,0,0
2017,INDEPENDENCE,0.36,56.9,0.05
2017,HAMILTON,62.69,0.72,0
2017,GRUNDY,744,15123,0
2017,TULSA,R,Pounds,0
2017,MERCER,60,69,0
2017,KINGS,5,5,0
2017,KANE,0,2,0
2017,COOK,0,9,0
2017,DARKE,250,250,0
2017,DARKE,0,0,0
2017,MARINETTE,34,0,0
2017,STRAFFORD,0,0,0
2017,WAUKESHA,0,0,0
2017,MACON,18400,73471,7
2017,ISLE OF WIGHT,0,0,0
2017,RIPLEY,0,13.52,14.41
2017,BARTHOLOMEW,0,0,0
2017,WILLIAMS,0,0.1165,0
2017,RUSK,0,0,0
2017,ST LOUIS,194,4,0
2017,MARION,0,3229,0
2017,EAST BATON ROUGE PARISH,99,29000,0
2017,BARTHOLOMEW,4532,0.16,0
2017,DUPAGE,0,0,0
2017,VAN BUREN,0,0,0
2017,FILLMORE,0,24194,0
2017,TUSCARAWAS,0,0,0
2017,HERKIMER,R,Pounds,0.001238
2017,YORK,5,0,0
2017,JEFFERSON,0,0,0
2017,MERCER,273,0,0
2017,NEW HAVEN,192,2,0
2017,EAST BATON ROUGE PARISH,5,1,0
2017,FAYETTE,0,0,0
2017,GREENVILLE,5,0,0
2017,DANE,0,0,0
2017,COAHOMA,2.9,0,0.4
2017,NORTHWEST ARCTIC,19787,145.07,11.03
2017,WASHINGTON,9,40,0
2017,STARK,40,281,0
2017,LINN,0,0,0
2017,STOREY,0,0,0
2017,FRANKLIN,570,48.1,0
2017,MACOMB,2369,198,0
2017,VERMILION PARISH,12555,0,0
2017,WAUKESHA,0,0,0
2017,GLOUCESTER,Pounds,5,5
2017,COBB,487,74,0
2017,MACON,10,8898,0
2017,AIKEN,0,0,0
2017,TULSA,0,0,0
2017,ERIE,29.73,34.05,0
2017,ANNE ARUNDEL,0.004,0.004,0
2017,LINN,5,3621,0
2017,ALLEGHENY,0.2,0,0.1
2017,BURKE,17.1,3.22,0
2017,NIAGARA,0,0,0
2017,OUTAGAMIE,0,0,0
2017,MIDDLESEX,Pounds,200,3920
2017,KING,750,750,5
2017,HANCOCK,0,1895,0
2017,DUPAGE,0,1,0.14
2017,DAVIDSON,2100,19000,0
2017,JEFFERSON PARISH,41022,50875,0
2017,KOSCIUSKO,0,0,0
2017,SUMMIT,250,250,0
2017,CONVERSE,52.7,47.6,0
2017,CARROLL,0,1272,0
2017,JACKSON,0,0,0
2017,CARROLL,0,0,0
2017,PENNINGTON,20,97.4,0
2017,PERSON,0,19,0
2017,SCOTLAND,0,0,0
2017,WASHINGTON,0.9,8.4,0
2017,WORCESTER,0,0,0
2017,WASHINGTON,23,16979,0
2017,COOK,0,0,0
2017,WILL,0,0,0
2017,LORAIN,5,52,5
2017,ROCKLAND,R,Pounds,0
2017,BRAZORIA,900,4340,0
2017,TAZEWELL,0,0.0016859,0
2017,MADERA,0,1.8,0
2017,HINDS,2763,287,0
2017,POTTAWATTAMIE,5,2616,0
2017,KENT,13,0,0
2017,FLOYD,0,0,0
2017,PERSON,2700,0,340
2017,MONTGOMERY,2437,114,0
2017,HARRISON,0,0,0
2017,HARRIS,732.8,900.67,416.59
2017,DALLAS,0,0,0
2017,SWAIN,0,0.00562,0
2017,ASHLEY,400,160,0
2017,BOONE,0,202,0
2017,WASHINGTON,83,1261,0
2017,CALHOUN,130,4.8,0
2017,PUTNAM,980,83000,140
2017,JEFFERSON,0,0,0
2017,KENT,0,23.2,0
2017,ERIE,0,0,0
2017,STARK,40,1407,0
2017,MARICOPA,0,3,0
2017,ST LOUIS,0,0,0
2017,BRISTOL,0,119,0
2017,SMITH,0,190,0
2017,BROWN,0,0,0
2017,HAMILTON,0,0.02,0
2017,JOHNSON,51,0,0
2017,CLEARFIELD,2035.4,0,0
2017,JEFFERSON,5,5,0
2017,MUSKEGON,0,0,0
2017,VAN BUREN,0,0,0
2017,JEFFERSON,514.5,0,0
2017,MONTGOMERY,0,0,0
2017,WASHINGTON,91,8969,0
2017,TAZEWELL,0,0,0
2017,ST BERNARD PARISH,0,0,0
2017,POTTAWATTAMIE,4.65,3367.63,0
2017,LOS ANGELES,1.87,3.78,0
2017,FRANKLIN,0,0,0
2017,GUERNSEY,0,0,0
2017,UTAH,0,0,0
2017,EAST BATON ROUGE PARISH,531,848,0
2017,WEBSTER,0,0,0
2017,DUVAL,504,1658,0
2017,POTTAWATTAMIE,4.65,1221.88,0
2017,MACOMB,1734,145,0
2017,SALT LAKE,0,0,0
2017,LUBBOCK,3120,4900,0
2017,CRISP,Pounds,3.92,0
2017,MEDINA,5,5,0
2017,COOK,250,4878,0
2017,YAVAPAI,0,0,0
2017,LORAIN,1,14,250
2017,SUMMIT,1,0,0
2017,JASPER,909,16488,0
2017,MCCULLOCH,87.57,37.17,0
2017,COLUMBIA,1200,900,0
2017,BEXAR,0,0,0
2017,CACHE,A,Pounds,0
2017,OWYHEE,1,1,0
2017,PLYMOUTH,0,0,0
2017,UTAH,0,0.47,0
2017,ELLIS,0,10.6,0
2017,EAST BATON ROUGE PARISH,130,1,0
2017,ESSEX,111,108,0
2017,GUILFORD,0,0,0
2017,DE WITT,R,Pounds,5
2017,LINN,0,12,0
2017,MOBILE,0,230,0
2017,FAYETTE,10909,947,0
2017,OKALOOSA,0,0,0
2017,HENNEPIN,0,0,0
2017,BEXAR,0,0.14,0
2017,NIAGARA,0,3,0
2017,SAN BERNARDINO,0,22,0
2017,SHAWNEE,0,0,0
2017,MADISON,3800,12000,0
2017,KANE,0,2510,0
2017,NIAGARA,5,280,0
2017,GLOUCESTER,5,5,0
2017,WINONA,0,0,0
2017,OUACHITA PARISH,0,0,0
2017,MCLENNAN,53,0,0
2017,VERMILION PARISH,0,0,0
2017,WASHINGTON,0,0,0
2017,EAST BATON ROUGE PARISH,4,6,800
2017,SPENCER,0,11230,0
2017,BROWARD,0.0694,0.0422,0
2017,VAN BUREN,0,0,0
2017,OWYHEE,1,1,0
2017,ST CLAIR,1,7,0
2017,PUTNAM,0,30,340
2017,WASHINGTON,350,36,14
2017,LOS ANGELES,2,85,0
2017,MUSKEGON,2166,369.93,0
2017,TUSCARAWAS,9268.4,466.9,0
2017,ALLEGHENY,2679,1541,0
2017,PEND OREILLE,2545,1935,2280
2017,GEORGETOWN,0,90,448
2017,HARRIS,0,23,94.9
2017,BLACK HAWK,0,0,5
2017,HARRIS,3452,436,0
2017,OLMSTED,0,0,0
2017,WAUKESHA,A,Pounds,0
2017,HENNEPIN,26,0,0
2017,JEFFERSON PARISH,0,0,0
2017,CAROLINE,0,0,0
2017,KENT,0,0,0
2017,WINONA,0,0,0
2017,WILL,0,0,0
2017,WARREN,2.77,7,0
2017,WARREN,5.01,6.66,0
2017,AUDRAIN,Pounds,51,10
2017,JEFFERSON,138,0,0
2017,WORCESTER,0.06,0,0.01
2017,FLOYD,0,0,0
2017,ELLIS,R,Pounds,0.09
2017,CHESTER,0,19652,0
2017,WORCESTER,2.2,0,0
2017,WASHINGTON,1600,430,0
2017,CUMBERLAND,0,0,0
2017,HARRIS,0,6791,0
2017,SALT LAKE,1,7412,0
2017,ALLEGHENY,1,145,0
2017,HARRISON,2,10,0
2017,EAST BATON ROUGE PARISH,0,140,0
2017,WASHINGTON,1200,1367,0
2017,WALWORTH,0,0,0
2017,ALLEGHENY,0,0,0
2017,CHRISTIAN,0,7541,0
2017,JEFFERSON,0,0.4,0
2017,MACOMB,0,0,0
2017,MADISON,0,0.0009352,0
2017,MOBILE,0,23.7,0
2017,HANCOCK,0,2625,0
2017,HARRIS,0.0053,0.0005,0
2017,ST FRANCOIS,0,0,0
2017,ROANOKE (CITY),3295,0,0
2017,ORANGE,0,0,0
2017,WASHINGTON,0,4.1,0
2017,WASHINGTON,612,5502,0
2017,MONTGOMERY,0,35.56,0
2017,MONONGALIA,0.005,0,0
2017,MARINETTE,2359,3018,0
2017,ASHLEY,29,19567,0
2017,ALACHUA,0.23,0.08,0
2017,WAUKESHA,75,60,0
2017,EAST BATON ROUGE PARISH,Pounds,2500,5
2017,YORK,5,0,0
2017,DAKOTA,0,0,0
2017,BRISTOL,1,160.56,0
2017,FAIRFIELD,3701,505,0
2017,WAKULLA,0,0,0
2017,IREDELL,0,0,0
2017,CALHOUN,5187,6013,0
2017,CALHOUN,980,2,0
2017,STOREY,0,0,0
2017,NOBLESVILLE,Pounds,82.56,0
2017,NUECES,5.14,0.28,0.0007
2017,MADISON,215,146,0
2017,HARRIS,14939,646,5.5
2017,RILEY,0,0,0
2017,MUSKEGON,0,0,0
2017,OWYHEE,4,7,0
2017,WASHINGTON,920,0,0
2017,ELLIS,0,0.91,0
2017,SAN BERNARDINO,0,0,0
2017,LORAIN,0,0,0
2017,HARTFORD,250,5,0
2017,TARRANT,144.3,258,0
2017,ALLEN,0,0,0
2017,HARRIS,0.001064,0.0107001,0.0000271
2017,HOPEWELL (CITY),0,12218,0
2017,MUSKEGON,11.07,0.16,0
2017,MUSKEGON,0,0,0
2017,BENTON,14,0,0
2017,PENDLETON,0,1.2,0
2017,CERRO GORDO,0,4923,0
2017,ST BERNARD PARISH,1,0,0
2017,MERCER,0,5,0
2017,GEORGETOWN,0,168826,0
2017,SHELBY,0,57072,0
2017,HARDIN,0,0,100
2017,HOPKINS,0,0.019,0.407
2017,EAST BATON ROUGE PARISH,NO,R,Pounds
2017,ST BERNARD PARISH,0,6,0
2017,LINN,3267,52951,0
2017,FRANKLIN,0,667,0
2017,LEBANON,0,0,0
2017,VERMILION PARISH,110,410,0
2017,ELKHART,377.7,0,0
2017,ROBERTS,0,27338.89,0
2017,FRESNO,16,16,0
2017,RIPLEY,0,0,0
2017,TAZEWELL,0,0,0
2017,DES MOINES,0,7.92,0.77
2017,MUSKEGON,1.68,0,0
2017,CHARLEVOIX,4,468,0
2017,FOND DU LAC,0,4.82,0
2017,EAST BATON ROUGE PARISH,418,0.01,0
2017,TIFT,0.01,0,0
2017,SCOTT,2040,0.03,0
2017,OBION,0,0,5
2017,MERRIMACK,0,0,0
2017,KOSSUTH,679.81,8823.54,0
2017,WARREN,20,60,0
2017,WAUPACA,16,0,0
2017,JEFFERSON,0,0,0
2017,FRANKLIN,2,0,0
2017,COBB,170,354,0
2017,MADISON,0.0503,0.000087,0.296
2017,SMITH,140,3,0
2017,LAWRENCE,0,0,0
2017,ANOKA,0,418,0
2017,KENT,0,0,0
2017,STARK,60,1360,0
2017,ELK,0.3,0.6,0
2017,GWINNETT,0.15,0.05,0
2017,SHELBY,0,10.12,2.47
2017,ESSEX,0,0,0
2017,LEE,0.13,0.04,0
2017,DUPAGE,1,0,0
2017,ALLEGHENY,R,Pounds,1361
2017,HANCOCK,4120,825,0
2017,MACON,0,0.0011526,0
2017,MARICOPA,5,5,0
2017,WASHINGTON,62,3613,0
2017,IONIA,2,88,5
2017,WELD,0,52.8,0
2017,PEND OREILLE,1,0.2,6
2017,DALLAS,0,0,0
2017,CHARLEVOIX,223,770,0
2017,MADISON,R,Pounds,120
2017,MADISON,0,0,0
2017,LOS ANGELES,8.22,16.66,0
2017,ALLEGHENY,1,249,0
2017,WILL,0,0,0
2017,CONVERSE,97,90,533
2017,CUYAHOGA,0,8331,0
2017,HENNEPIN,0,0,0
2017,ERIE,0,426,0
2017,WAKULLA,0,0,0
2017,CUSTER,0,0,0
2017,TULSA,0,3792,0
2017,BUENA VISTA (CITY),0,0.57,0
2017,DALLAS,0,0,0
2017,DANE,119,248,0
2017,GREENE,5483,8970,0
2017,JACKSON,0,0,0
2017,JEFFERSON,36,12,0
2017,FAYETTE,1,0,0
2017,TAZEWELL,0,0,0
2017,HARRIS,507.102,115.837,0
2017,HARRIS,Pounds,1207,442
2017,MILWAUKEE,8,1,0
2017,BRISTOL,4.2,1.3,0
2017,BROWN,0,12,0
2017,NORFOLK,R,Pounds,0
2017,AUDRAIN,12930,89,0
2017,CUMBERLAND,R,Pounds,7
2017,MEDINA,0,83.03,0
2017,SHELBY,Pounds,1,1
2017,BRAZORIA,13000,8000,0
2017,PIKE,0,0,0
2017,ONONDAGA,4,0,0
2017,PIMA,643.74,0,0
2017,ATLANTIC,1342,5,0
2017,MIDDLESEX,5,5,0
2017,PROVIDENCE,0,0,0
2017,JEFFERSON,2733.65,0,0
2017,MACOMB,0,0,0
2017,CREEK,0,0,0
2017,TALLADEGA,0.9,3.5,0
2017,SUWANNEE,0,0,346765
2017,HARRIS,19,2,0
2017,MERCER,0,177,0
2017,ST BERNARD PARISH,0,18,0
2017,MERCER,5,36,4
2017,WARREN,59,696,0
2017,MERCER,5,16,0
2017,TULARE,0,0,0
2017,SCOTT,0,0,0
2017,ESSEX,5,250,217.5
2017,HAMPDEN,0,0,0
2017,NACOGDOCHES,0,0.012,0
2017,MEDINA,0,78.15,0
2017,LA CROSSE,0,0,0
2017,WAYNE,124,70,0
2017,MERCER,0.0000155,0.0178638,0
2017,TULSA,160,80,0
2017,MERCER,0,20767,0
2017,DARKE,0,1,0
2017,GREENE,356,2961,0
2017,LOS ANGELES,0,0,0
